OBJECTID,MONLOCID,SAMPTYPE,INSTRUMT,SECCHI,DEPTH,PH,DO,CONDUCT,TEMP,MON_DATE,ENC_LK_DEPTH,SP_COND,GlobalID
6000,BELL_SD,Deep/Surface Sample,YSI,4.2,5,7.49,10.45,0.042,11,2022/05/06 00:00:00+00,,,b956153a-58d4-4576-8166-9e9b2cef3ef7
6001,BELL_SD,Deep/Surface Sample,YSI,4.2,5.5,7.43,10.34,0.041,9.7,2022/05/06 00:00:00+00,,,661f6dd5-06c9-4936-a8d1-c31d81c98f55
6002,BELL_SD,Deep/Surface Sample,YSI,4.2,6,7.37,10.06,0.04,9.6,2022/05/06 00:00:00+00,,,bb6e49d3-30d3-4ec0-8ada-145bce3555c7
6003,BELL_SD,Deep/Surface Sample,YSI,4.2,6.5,7.29,9.74,0.04,9.6,2022/05/06 00:00:00+00,,,df3bd139-3bfa-417e-8003-50d00d6f06ea
6004,BELL_SD,Deep/Surface Sample,YSI,4.2,7,7.22,9.5,0.041,9.5,2022/05/06 00:00:00+00,,,cbaf14a9-2f00-48d2-9a02-702ec8b83e6f
6005,BELL_SD,Deep/Surface Sample,YSI,4.2,7.5,7.12,9.55,0.04,9.5,2022/05/06 00:00:00+00,,,877cdad4-8218-4513-8c2b-e6b37e8c7286
6006,BIGC_OUT,Outlet Sample,YSI,,0,4.63,9.84,0.02,13.6,2022/05/11 00:00:00+00,,,fde0b6dd-4edf-42bb-9016-5a324521ea2c
6007,BIGC_SD,Deep/Surface Sample,YSI,1.7,0,4.98,10.44,0.02,13.6,2022/05/11 00:00:00+00,,,c80ef79b-078e-4af9-bb97-33c3bf51e6b1
6008,BIGC_SD,Deep/Surface Sample,YSI,1.7,0.5,4.8,10.31,0.019,13.4,2022/05/11 00:00:00+00,,,d3e8a831-fbc1-491b-85b9-ac0ee9516118
6009,BIGC_SD,Deep/Surface Sample,YSI,1.7,1,4.73,10.24,0.019,13,2022/05/11 00:00:00+00,,,10d92aeb-30d2-441d-a8fa-1482500c064c
6010,BIGC_SD,Deep/Surface Sample,YSI,1.7,1.5,4.7,10.2,0.019,12.9,2022/05/11 00:00:00+00,,,63758e85-0243-45b5-ad41-d859cb4f462c
6011,BIGC_SD,Deep/Surface Sample,YSI,1.7,2,4.71,10.08,0.019,12,2022/05/11 00:00:00+00,,,fbef06bb-4b6d-4a16-b5e7-d4e8bb64af6d
6012,BIGC_SD,Deep/Surface Sample,YSI,1.7,2.5,4.69,8.95,0.019,11.2,2022/05/11 00:00:00+00,,,955b10c3-8d3c-4a4e-8167-58feac205b8e
6013,BIGC_SD,Deep/Surface Sample,YSI,1.7,3,4.69,8.19,0.018,10.9,2022/05/11 00:00:00+00,,,b6235f3a-d510-4a09-98ad-5b8767b80cdc
6014,BIS_OUT,Outlet Sample,YSI,,0,8.21,13.72,0.273,11.75,2022/05/05 00:00:00+00,,,458b9454-356e-424d-adc7-9b6ef4f1c54a
6015,BIS_SD,Deep/Surface Sample,YSI,4.7,0,7.47,14.42,0.276,10.8,2022/05/05 00:00:00+00,,,40b598f4-f500-4a97-b5f1-462b80974d7f
6016,BIS_SD,Deep/Surface Sample,YSI,4.7,0.5,7.48,13.55,0.276,10.8,2022/05/05 00:00:00+00,,,d8caa490-fe2c-4aa3-9381-0199ffe93908
6017,BIS_SD,Deep/Surface Sample,YSI,4.7,1,7.52,13.7,0.276,10.8,2022/05/05 00:00:00+00,,,e463c86c-a6cf-49c8-aeae-0ac21cb68152
6018,BIS_SD,Deep/Surface Sample,YSI,4.7,1.5,7.34,13.61,0.276,10.8,2022/05/05 00:00:00+00,,,3884475a-f680-407b-8b81-6da89388f667
6019,BIS_SD,Deep/Surface Sample,YSI,4.7,2,7.28,13.5,0.276,10.8,2022/05/05 00:00:00+00,,,66edd162-9e98-470c-9d2e-bc1da41c4750
6020,BIS_SD,Deep/Surface Sample,YSI,4.7,2.5,7.45,12.51,0.276,10.8,2022/05/05 00:00:00+00,,,54298574-51fe-4c14-a4d6-4e05d414512d
6021,BIS_SD,Deep/Surface Sample,YSI,4.7,3,7.48,12.69,0.276,10.8,2022/05/05 00:00:00+00,,,efdd6888-f429-419b-aeea-46badbbe1b4d
6022,BIS_SD,Deep/Surface Sample,YSI,4.7,3.5,7.54,12.39,0.276,10.79,2022/05/05 00:00:00+00,,,a0f607c4-7fe8-4bf6-b2ff-5be2b07be431
6023,BIS_SD,Deep/Surface Sample,YSI,4.7,4,7.55,12.35,0.275,10.77,2022/05/05 00:00:00+00,,,a8baf9a0-4705-4b7c-9952-d553dd60c543
6024,BIS_SD,Deep/Surface Sample,YSI,4.7,4.5,7.58,12.16,0.275,10.77,2022/05/05 00:00:00+00,,,b73392e7-b63c-49ae-8a62-74f2db132228
6025,BIS_SD,Deep/Surface Sample,YSI,4.7,5,7.58,12.4,0.275,10.75,2022/05/05 00:00:00+00,,,7b8f6fe1-8da7-41b1-9f44-f2d7a1429fbc
6026,BIS_SD,Deep/Surface Sample,YSI,4.7,5.5,7.61,12.13,0.275,10.75,2022/05/05 00:00:00+00,,,bf90b919-1e98-4ed1-bd31-cefb08043232
6027,BLAP_OUT,Outlet Sample,YSI,,0,5.58,9.26,0.092,16.4,2022/05/13 00:00:00+00,,,43eb539d-d155-4dd0-ba7c-08ffcf78aa8f
6028,BLAP_SD,Deep/Surface Sample,YSI,1.7,0,5.96,10.04,0.094,17,2022/05/13 00:00:00+00,,,c053375b-261e-4199-a63f-abc506e43b2a
6029,BLAP_SD,Deep/Surface Sample,YSI,1.7,0.5,5.81,9.95,0.093,16.9,2022/05/13 00:00:00+00,,,14278ae4-4a66-4818-ae1c-627e41e3b007
6030,BLAP_SD,Deep/Surface Sample,YSI,1.7,1,5.72,9.94,0.093,16.6,2022/05/13 00:00:00+00,,,a5bf6cd7-6336-4ea1-916b-e0222c7934a3
6031,BLAP_SD,Deep/Surface Sample,YSI,1.7,1.5,5.61,10.08,0.087,14.1,2022/05/13 00:00:00+00,,,bcd3a1f7-9cd1-4c3f-b44a-7b82acae010b
6032,BLAP_SD,Deep/Surface Sample,YSI,1.7,2,5.56,9.73,0.086,13.6,2022/05/13 00:00:00+00,,,38b3b2e2-76d1-4012-8d36-73cbab4cffa9
6033,BLU_OUT,Outlet Sample,YSI,,0,5.14,9.96,0.098,18.3,2022/05/25 00:00:00+00,,,33722628-ffc1-4abf-94cc-8d585a925474
6034,BLU_SD,Deep/Surface Sample,YSI,1,0,5.17,9.59,0.095,16.9,2022/05/25 00:00:00+00,,,679b1442-8b7a-48a7-8bba-b634aeaf7255
6035,BLU_SD,Deep/Surface Sample,YSI,1,0.5,5.13,9.61,0.093,16,2022/05/25 00:00:00+00,,,246ba241-198f-4860-90e9-423874bc271d
6036,BLU_SD,Deep/Surface Sample,YSI,1,1,5.12,9.58,0.092,15.7,2022/05/25 00:00:00+00,,,10d0d17d-d409-49b5-856a-275a63b7a858
6037,BLU_SD,Deep/Surface Sample,YSI,1,1.5,5.11,9.54,0.091,15.4,2022/05/25 00:00:00+00,,,470b02d6-3176-4c2d-9a03-5774c10dbab4
6038,BLU_SD,Deep/Surface Sample,YSI,1,2,5.11,9.45,0.091,15,2022/05/25 00:00:00+00,,,919bd827-2958-4d24-a943-c12bef90bb22
6039,CHA-WAV_OUT,Outlet Sample,YSI,,0,8.12,12.06,0.198,9.1,2022/04/29 00:00:00+00,,,8663d6f9-5c53-4c79-9611-a8f6742ac367
6040,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,0,8.32,11.89,0.198,8.4,2022/04/29 00:00:00+00,,,6e53a25e-d75f-4d91-90e1-eff0d800902e
6041,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,0.5,8.04,11.91,0.198,8.4,2022/04/29 00:00:00+00,,,5041f667-c2f9-4c6f-9e8b-c1bf355a5004
6042,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,1,7.91,11.92,0.198,8.4,2022/04/29 00:00:00+00,,,2d1e931f-e47e-4902-b9a9-022ca00df2ce
6043,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,1.5,7.85,11.93,0.198,8.4,2022/04/29 00:00:00+00,,,04a05766-3312-434e-9f80-dafa9c2b021a
6044,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,2,7.68,11.92,0.198,8.4,2022/04/29 00:00:00+00,,,e42ed8d0-e7a2-4c2f-a562-7e8d7ea48c62
6045,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,2.5,7.64,11.92,0.198,8.4,2022/04/29 00:00:00+00,,,ee2ae2e6-0569-4472-aa56-9e79b005470c
6046,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,3,7.6,11.92,0.198,8.4,2022/04/29 00:00:00+00,,,bc40b7d3-4b4d-45f8-b377-e5355b5beaac
6047,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,3.5,7.56,11.91,0.198,8.4,2022/04/29 00:00:00+00,,,c49ed817-4e2a-4d7b-a94e-aa6e0e720aba
6048,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,4,7.55,11.91,0.198,8.4,2022/04/29 00:00:00+00,,,dcd1fc6b-f555-4cdb-9987-9316e0801b14
6049,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,4.5,7.54,11.9,0.198,8.4,2022/04/29 00:00:00+00,,,f0751bf7-0d64-44f0-a3b3-db9ceca57c97
6050,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,5,7.53,11.89,0.198,8.4,2022/04/29 00:00:00+00,,,764eeb9d-8aa9-4b2b-9a56-f36a40d15898
6051,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,5.5,7.53,11.88,0.198,8.4,2022/04/29 00:00:00+00,,,30ad3295-1b53-46e5-b795-8e470cd37d6c
6052,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,6,7.52,11.88,0.198,8.4,2022/04/29 00:00:00+00,,,f2ae0078-8813-4320-95d3-8f3c5436c150
6053,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,6.5,7.5,11.87,0.198,8.4,2022/04/29 00:00:00+00,,,9957b587-b3db-4dfb-a4c6-aff9343f6236
6054,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,7,7.45,11.87,0.198,8.4,2022/04/29 00:00:00+00,,,5f1ffcb2-0a5e-46fb-b267-5f69f5dd2cd6
6055,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,7.5,7.4,11.87,0.198,8.4,2022/04/29 00:00:00+00,,,16e24bc0-540b-4cd9-94f6-a0658f9b055c
6056,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,8,7.47,11.86,0.198,8.4,2022/04/29 00:00:00+00,,,0dc2c9f1-4984-4693-88b1-5d3df8966d87
6057,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,8.5,7.88,11.86,0.198,8.4,2022/04/29 00:00:00+00,,,2faa9950-4db2-479b-a7cc-c2cdcd179dcb
6058,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,9,7.79,11.86,0.198,8.4,2022/04/29 00:00:00+00,,,f53d9a13-dd8e-45a6-94c0-d4b79231b171
6059,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,9.5,7.72,11.86,0.198,8.4,2022/04/29 00:00:00+00,,,311c0cd8-d053-4eba-a8c5-f61e72b33fa1
6060,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,10,7.68,11.85,0.198,8.4,2022/04/29 00:00:00+00,,,3f4a7edb-fb3c-46da-a127-97c070e87a2b
6061,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,10.5,7.64,11.83,0.198,8.3,2022/04/29 00:00:00+00,,,64226092-a92b-4001-8d66-7f48d51f3ca3
6062,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,11,7.61,11.82,0.198,8.3,2022/04/29 00:00:00+00,,,4b0c2975-a658-46a5-b102-7fc8a117b867
6063,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,11.5,7.6,11.81,0.198,8.3,2022/04/29 00:00:00+00,,,4786fbf2-fdab-40b8-9b6a-0a0164cbd3cd
6064,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,12,7.59,11.81,0.198,8.3,2022/04/29 00:00:00+00,,,5983f6cb-21c0-4df1-b8c5-4aa64b9b4301
6065,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,12.5,7.54,11.81,0.197,8.1,2022/04/29 00:00:00+00,,,cf5ec8b4-fd43-4ded-adbe-1434308e9f00
6066,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,13,7.52,11.78,0.196,8.1,2022/04/29 00:00:00+00,,,f1cc019b-ec02-46a1-9c61-1eef5e41080b
6067,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,13.5,7.51,11.77,0.196,8.1,2022/04/29 00:00:00+00,,,34234863-4bc1-42ae-9eb6-30109bc22bc5
6068,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,14,7.5,11.76,0.196,8,2022/04/29 00:00:00+00,,,096ab76d-deb7-4685-8836-f49775ce6c3d
6069,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,14.5,7.49,11.75,0.195,7.9,2022/04/29 00:00:00+00,,,1b772195-9e2e-4cfd-9c9a-788e2a06631d
6070,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,15,7.47,11.75,0.195,7.9,2022/04/29 00:00:00+00,,,71322876-8a87-4d35-9de3-479b8cfff6c6
6071,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,15.5,7.47,11.75,0.195,7.9,2022/04/29 00:00:00+00,,,319e87e0-5664-4438-829c-c32954a7e56c
6072,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,16,7.45,11.74,0.195,7.9,2022/04/29 00:00:00+00,,,c16c1068-e68b-4917-a8a3-2403b2f09d8a
6073,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,16.5,7.46,11.74,0.195,7.9,2022/04/29 00:00:00+00,,,a813a077-2992-44c6-a669-51a36213768f
6074,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,17,7.46,11.73,0.195,7.8,2022/04/29 00:00:00+00,,,e83b4792-4a7d-4c8f-9ba2-0bd596ccbeee
6075,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,17.5,7.44,11.72,0.195,7.8,2022/04/29 00:00:00+00,,,0d350b5c-401c-4d55-b575-d5378a1eb5bf
6076,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,18,7.43,11.69,0.195,7.8,2022/04/29 00:00:00+00,,,e8ce2244-5117-4ecd-9aa1-412a15bcddcf
6077,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,18.5,7.42,11.65,0.195,7.8,2022/04/29 00:00:00+00,,,50f8cb8d-d4de-4f90-a6ee-f53ffc4b72d8
6078,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,19,7.38,11.65,0.194,7.7,2022/04/29 00:00:00+00,,,84eaa9d2-150d-43cd-9ad5-e7f78f608806
6079,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,19.5,7.7,11.64,0.195,7.7,2022/04/29 00:00:00+00,,,4512ffef-8bf1-4a08-829f-16e2d93d9e4f
6080,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,20,7.59,11.64,0.195,7.7,2022/04/29 00:00:00+00,,,918c9612-0656-434d-87fd-9e7a6e1382d6
6081,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,20.5,7.55,11.63,0.195,7.7,2022/04/29 00:00:00+00,,,9b85f47e-23b1-46df-b8ba-1f9325187db7
6082,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,21,7.53,11.63,0.194,7.7,2022/04/29 00:00:00+00,,,c3ea119a-82d3-4904-a18c-2bcc32854968
6083,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,21.5,7.51,11.63,0.194,7.7,2022/04/29 00:00:00+00,,,95e676dc-11a3-41d3-864c-ead74abd695d
6084,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,22,7.47,11.61,0.194,7.6,2022/04/29 00:00:00+00,,,e45f556c-7591-425e-9a58-d90af282da9f
6085,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,22.5,7.46,11.54,0.194,7.6,2022/04/29 00:00:00+00,,,bbb4094c-1e3e-4ef2-8af3-517af9bb820f
6086,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,23,7.36,11.45,0.194,7.6,2022/04/29 00:00:00+00,,,4089b733-4553-42a6-9e18-453d4ab2ffe8
6087,CHA-WAV_SD,Deep/Surface Sample,YSI,3.1,23.5,7.28,9.2,0.194,7.6,2022/04/29 00:00:00+00,,,36625757-bd19-4d98-8abe-846e9191fdad
6088,CHAR_OUT,Outlet Sample,YSI,,0,6.54,10.16,0.027,12.2,2022/05/17 00:00:00+00,,,d2707282-618a-4a21-ab88-6219895ff617
6089,CHAR_SD,Deep/Surface Sample,YSI,1.9,0,6.64,10.48,0.026,11.2,2022/05/17 00:00:00+00,,,3440fac4-6147-44a2-84cc-316e17d1a398
6090,CHAR_SD,Deep/Surface Sample,YSI,1.9,0.5,6.3,10.55,0.026,11.2,2022/05/17 00:00:00+00,,,ed6d3486-ee22-4143-9e60-74d982039ed6
6091,CHAR_SD,Deep/Surface Sample,YSI,1.9,1,6.31,10.57,0.026,11.2,2022/05/17 00:00:00+00,,,f371589c-094e-4539-808e-97395855dec0
6092,CHAR_SD,Deep/Surface Sample,YSI,1.9,1.5,6.48,10.58,0.026,11.2,2022/05/17 00:00:00+00,,,2c6c00ab-bfb7-49dd-8bc8-bdeed75a4f0e
6093,CHAR_SD,Deep/Surface Sample,YSI,1.9,2,6.65,10.59,0.026,11.2,2022/05/17 00:00:00+00,,,d7907927-de86-44cc-95b0-06bf5a83e469
6094,CHAR_SD,Deep/Surface Sample,YSI,1.9,2.5,6.68,10.59,0.026,11.2,2022/05/17 00:00:00+00,,,a4b99284-c009-4c7f-81c0-9a3670b18838
6095,CHAR_SD,Deep/Surface Sample,YSI,1.9,3,6.7,10.59,0.026,11.2,2022/05/17 00:00:00+00,,,0744d0e4-b716-4604-a9b9-3223b4914fb5
6096,CHAR_SD,Deep/Surface Sample,YSI,1.9,3.5,6.73,10.6,0.026,11.2,2022/05/17 00:00:00+00,,,2ce97bf1-e7e4-46b1-9a7a-dfeb59bd66dc
6097,CHAR_SD,Deep/Surface Sample,YSI,1.9,4,6.73,10.59,0.026,11.2,2022/05/17 00:00:00+00,,,cb439cdd-f60b-487d-addf-be13474d6e1f
6098,CHAR_SD,Deep/Surface Sample,YSI,1.9,4.5,6.67,10.59,0.026,11.2,2022/05/17 00:00:00+00,,,61a59979-116b-4a78-9d4e-d523b5a0686b
6099,CHAR_SD,Deep/Surface Sample,YSI,1.9,5,6.64,10.6,0.026,11.1,2022/05/17 00:00:00+00,,,7a2dd85a-2d3d-474c-8071-ca23fe78efaf
6100,CHAR_SD,Deep/Surface Sample,YSI,1.9,5.5,6.6,10.6,0.026,11.1,2022/05/17 00:00:00+00,,,8d4610ff-6f3e-404c-b58c-76c0539802ca
6101,CHAR_SD,Deep/Surface Sample,YSI,1.9,6,6.57,10.59,0.026,11.1,2022/05/17 00:00:00+00,,,87c90ecd-ea2d-493a-bb5d-8723cd0bc451
6102,CHAR_SD,Deep/Surface Sample,YSI,1.9,6.5,6.55,10.59,0.026,11.1,2022/05/17 00:00:00+00,,,54699b07-179f-4a57-a394-a297e75f505f
6103,CHAR_SD,Deep/Surface Sample,YSI,1.9,7,6.53,10.6,0.026,11.1,2022/05/17 00:00:00+00,,,2f05ed92-8f03-4c9b-9734-2719b1bb2fcb
6104,CHAR_SD,Deep/Surface Sample,YSI,1.9,7.5,6.49,10.59,0.026,11.1,2022/05/17 00:00:00+00,,,bae00c1b-1c79-4039-b005-90bceafe3dc3
6105,CHAR_SD,Deep/Surface Sample,YSI,1.9,8,6.48,10.6,0.026,11.1,2022/05/17 00:00:00+00,,,3114ff8a-8587-42b6-8203-a10138e21401
6106,CHAR_SD,Deep/Surface Sample,YSI,1.9,8.5,6.42,10.59,0.026,11.1,2022/05/17 00:00:00+00,,,283f3ebc-9ce8-47a5-bfa5-b08aaea7b35a
6107,CHAR_SD,Deep/Surface Sample,YSI,1.9,9,6.41,10.59,0.026,11,2022/05/17 00:00:00+00,,,0034fe98-07f4-4fca-b3b4-aad0f87476e5
6108,CHAR_SD,Deep/Surface Sample,YSI,1.9,9.5,6.42,10.59,0.026,11,2022/05/17 00:00:00+00,,,0599b893-1209-476b-8c94-381e3199a15a
6109,CHAR_SD,Deep/Surface Sample,YSI,1.9,10,6.43,10.59,0.026,11,2022/05/17 00:00:00+00,,,009176e1-6c73-47d1-83f7-aa2df13a727d
6110,CHAR_SD,Deep/Surface Sample,YSI,1.9,10.5,6.42,10.58,0.026,10.9,2022/05/17 00:00:00+00,,,1abd87e3-ce83-40b6-bbcf-edd2b32e1eb7
6111,CHAR_SD,Deep/Surface Sample,YSI,1.9,11,6.41,10.65,0.025,10.4,2022/05/17 00:00:00+00,,,b1418162-0901-4d11-9662-7e2ae0337bee
6112,CHAR_SD,Deep/Surface Sample,YSI,1.9,11.5,6.29,10.81,0.025,9.1,2022/05/17 00:00:00+00,,,1c8378d6-fe00-4dc4-b77c-656157db1dff
6113,CHAR_SD,Deep/Surface Sample,YSI,1.9,12,6.29,10.81,0.024,9.1,2022/05/17 00:00:00+00,,,d40da9ee-8fc7-4f24-b5e4-284ab309a79d
6114,CHAR_SD,Deep/Surface Sample,YSI,1.9,12.5,6.27,10.82,0.024,8.8,2022/05/17 00:00:00+00,,,01287013-7ce3-42a5-869b-ffe2506269a2
6115,CHAR_SD,Deep/Surface Sample,YSI,1.9,13,6.27,10.85,0.024,8.5,2022/05/17 00:00:00+00,,,2d1c8f1e-1bc6-4c55-906a-759500284005
6116,CHAR_SD,Deep/Surface Sample,YSI,1.9,13.5,6.28,10.87,0.024,8.4,2022/05/17 00:00:00+00,,,a3157991-1dc9-43c7-a23e-39aacbca2f02
6117,CHAR_SD,Deep/Surface Sample,YSI,1.9,14,6.27,10.86,0.024,8.4,2022/05/17 00:00:00+00,,,fe3555b8-fd63-4009-babd-a29ef6c4ed03
6118,CHAR_SD,Deep/Surface Sample,YSI,1.9,14.5,6.27,10.86,0.024,8.3,2022/05/17 00:00:00+00,,,9d405b57-22c3-4067-bf8c-09a914390798
6119,CHAR_SD,Deep/Surface Sample,YSI,1.9,15,6.27,10.87,0.024,8.3,2022/05/17 00:00:00+00,,,7426fa37-965c-4fe2-bb2f-3da7de3dd6ce
6120,CHAR_SD,Deep/Surface Sample,YSI,1.9,15.5,6.25,10.87,0.024,8.2,2022/05/17 00:00:00+00,,,eb5e5929-700b-4aed-8654-174290aefcb1
6121,CHAR_SD,Deep/Surface Sample,YSI,1.9,16,6.24,10.86,0.024,8.2,2022/05/17 00:00:00+00,,,b9df5af8-390a-4da4-ae3d-45d985ee2d6c
6122,CHAR_SD,Deep/Surface Sample,YSI,1.9,16.5,6.23,10.85,0.024,8.2,2022/05/17 00:00:00+00,,,04ba7e4b-131f-47b6-93cf-a6262578ce2f
6123,CHAR_SD,Deep/Surface Sample,YSI,1.9,17,6.23,10.85,0.024,8.2,2022/05/17 00:00:00+00,,,b523c5a6-be0e-480e-8c22-5198c4f24fbf
6124,CHAR_SD,Deep/Surface Sample,YSI,1.9,17.5,6.24,10.85,0.024,8.1,2022/05/17 00:00:00+00,,,d3633089-f284-4e82-9a4a-32fe521c9f16
6125,CHAR_SD,Deep/Surface Sample,YSI,1.9,18,6.24,10.85,0.024,8.1,2022/05/17 00:00:00+00,,,53eb7a49-9699-4de7-a347-304fe258ac93
6126,CHAR_SD,Deep/Surface Sample,YSI,1.9,18.5,6.23,10.85,0.024,8.1,2022/05/17 00:00:00+00,,,9f061215-e0d0-4eae-b6c8-acb6c01302ae
6127,CHAR_SD,Deep/Surface Sample,YSI,1.9,19,6.22,10.85,0.024,8,2022/05/17 00:00:00+00,,,9841cfc6-51e4-409a-a969-e808d73312ae
6128,CHAR_SD,Deep/Surface Sample,YSI,1.9,19.5,6.22,10.86,0.024,7.9,2022/05/17 00:00:00+00,,,1aeb26c7-f90a-4d3b-bad0-e1dd39574945
6129,CHAR_SD,Deep/Surface Sample,YSI,1.9,20,6.22,10.87,0.024,7.8,2022/05/17 00:00:00+00,,,bd36b748-2af9-44f2-ba50-06aa2846eb5c
6130,CHAR_SD,Deep/Surface Sample,YSI,1.9,20.5,6.2,10.87,0.024,7.8,2022/05/17 00:00:00+00,,,dff50460-ab88-40b5-bd33-c696ca4e769a
6131,CHAR_SD,Deep/Surface Sample,YSI,1.9,21,6.21,10.87,0.024,7.7,2022/05/17 00:00:00+00,,,18281081-8ae4-4635-a71b-ddec0cc2576e
6132,CHAR_SD,Deep/Surface Sample,YSI,1.9,21.5,6.2,10.87,0.024,7.7,2022/05/17 00:00:00+00,,,e611ab8a-eb1a-4d7a-9c2a-1941b4fca693
6133,CHAR_SD,Deep/Surface Sample,YSI,1.9,22,6.2,10.87,0.024,7.7,2022/05/17 00:00:00+00,,,81c49d1b-3c8b-449b-b730-c36f29912495
6134,CHAR_SD,Deep/Surface Sample,YSI,1.9,22.5,6.2,10.87,0.023,7.6,2022/05/17 00:00:00+00,,,3b8ababb-4f2e-4916-be9c-ab04568caa32
6135,CHAR_SD,Deep/Surface Sample,YSI,1.9,23,6.19,10.87,0.023,7.5,2022/05/17 00:00:00+00,,,73079ae0-141f-4f45-9a97-bc0a2df8c384
6136,CHAR_SD,Deep/Surface Sample,YSI,1.9,23.5,6.19,10.87,0.023,7.5,2022/05/17 00:00:00+00,,,31386128-bf12-40a4-bcd5-3d017fb38bf7
6137,CHAR_SD,Deep/Surface Sample,YSI,1.9,24,6.18,10.87,0.023,7.5,2022/05/17 00:00:00+00,,,06e44c72-097a-4571-98cc-537fec151933
6138,CHAR_SD,Deep/Surface Sample,YSI,1.9,24.5,6.17,10.86,0.023,7.5,2022/05/17 00:00:00+00,,,29f9c518-f5d8-4eaf-bd56-432b51b634d4
6139,CHAR_SD,Deep/Surface Sample,YSI,1.9,25,6.16,10.86,0.023,7.4,2022/05/17 00:00:00+00,,,63810e08-0fd8-46c4-93e5-e06115f7a702
6140,CHAR_SD,Deep/Surface Sample,YSI,1.9,25.5,6.16,10.85,0.023,7.4,2022/05/17 00:00:00+00,,,eaf3510a-2a03-4393-84e3-71147700b708
6141,CHAR_SD,Deep/Surface Sample,YSI,1.9,26,6.15,10.85,0.023,7.3,2022/05/17 00:00:00+00,,,7d7c7cd5-6e50-493b-9156-2d4f5051c07a
6142,CHAR_SD,Deep/Surface Sample,YSI,1.9,26.5,6.15,10.84,0.023,7.3,2022/05/17 00:00:00+00,,,f333caa6-ed19-4dcc-b875-d11256e5541c
6143,CHAR_SD,Deep/Surface Sample,YSI,1.9,27,6.13,10.84,0.023,7.3,2022/05/17 00:00:00+00,,,c229a5e7-05ce-47bf-afe5-cc7545601740
6144,CHAR_SD,Deep/Surface Sample,YSI,1.9,27.5,6.12,10.83,0.023,7.3,2022/05/17 00:00:00+00,,,c7398eb7-3b52-4214-8569-75f933faa773
6145,CHAR_SD,Deep/Surface Sample,YSI,1.9,28,6.12,10.83,0.023,7.3,2022/05/17 00:00:00+00,,,99b5c5a8-16c9-4cdf-bd5a-7ec7ef4811cf
6146,CHAR_SD,Deep/Surface Sample,YSI,1.9,28.5,6.12,10.82,0.023,7.3,2022/05/17 00:00:00+00,,,42024f10-c92d-4199-a1ef-c92b23317d24
6147,CHAR_SD,Deep/Surface Sample,YSI,1.9,29,6.12,10.82,0.023,7.3,2022/05/17 00:00:00+00,,,6d279a0b-0c66-4757-b64f-f5c527845b1b
