"lon","lat","ssp","nspec","hicrit.vuln","hicrit.sens","hicrit.expo","hicrit.adcap","neg.vuln","neg.sens","neg.expo","neg.adcap","hi.vuln","hi.sens","hi.expo","hi.adcap","crit.vuln","crit.sens","crit.expo","crit.adcap"
-64.625,49.125,"SSP5-8.5",507,33.73,31.95,30.97,19.33,0,0,0,0,33.33,30.77,30.97,19.33,0.39,1.18,0,0
-64.625,49.375,"SSP5-8.5",507,33.14,6.9,55.42,19.33,0,31.76,0,0,33.14,6.9,29.78,19.33,0,0,25.64,0
-64.625,49.625,"SSP5-8.5",440,29.55,6.36,100,15.45,0,37.05,0,0,29.55,6.36,71.59,15.45,0,0,28.41,0
-64.625,49.875,"SSP5-8.5",440,37.5,20.23,100,17.27,0,0,0,0,28.64,19.77,68.64,17.27,8.86,0.45,31.36,0
-64.625,50.125,"SSP5-8.5",601,30.78,7.99,100,25.62,0,0,0,0,30.28,7.82,79.2,25.62,0.5,0.17,20.8,0
-64.625,60.875,"SSP5-8.5",415,22.89,1.93,41.45,31.57,0,37.83,0,0,22.89,1.93,33.49,31.57,0,0,7.95,0
-64.625,61.125,"SSP5-8.5",466,17.81,1.72,38.84,29.4,0,41.85,0,0,17.81,1.72,30.04,29.4,0,0,8.8,0
-64.625,61.375,"SSP5-8.5",466,13.52,4.72,16.74,28.54,0,0,55.15,0,13.52,4.72,16.74,28.54,0,0,0,0
-64.625,61.625,"SSP5-8.5",454,20.48,9.91,18.5,25.77,0,0,54.63,0,20.48,9.91,18.5,25.77,0,0,0,0
-64.625,61.875,"SSP5-8.5",454,34.58,11.45,43.83,25.33,0,0,0,0,34.58,11.45,34.58,25.33,0,0,9.25,0
-64.625,62.125,"SSP5-8.5",436,22.71,1.38,47.48,25.69,0,31.88,0,0,22.71,1.38,37.84,25.69,0,0,9.63,0
-64.625,62.625,"SSP5-8.5",422,41,6.64,45.02,33.89,0,0,0,0,41,6.64,33.89,33.89,0,0,11.14,0
-64.625,62.875,"SSP5-8.5",422,51.66,7.35,50.95,40.76,0,0,0,0,50.47,7.35,37.68,40.76,1.18,0,13.27,0
-64.625,63.125,"SSP5-8.5",439,48.75,8.88,44.65,45.33,0,0,0,0,48.52,8.88,34.85,45.33,0.23,0,9.79,0
-64.625,64.125,"SSP5-8.5",426,42.72,9.39,45.77,40.38,0,0,0,0,42.49,9.39,34.74,40.38,0.23,0,11.03,0
-64.625,64.375,"SSP5-8.5",426,56.1,9.62,100,36.85,0,0,0,0,52.35,9.62,77.23,36.85,3.76,0,22.77,0
-64.625,64.625,"SSP5-8.5",396,20.45,3.79,40.66,28.28,0,0,0,0,20.45,3.79,31.31,28.28,0,0,9.34,0
-64.625,64.875,"SSP5-8.5",396,16.92,1.52,39.9,21.21,0,49.24,0,0,16.92,1.52,30.56,21.21,0,0,9.34,0
-64.625,65.125,"SSP5-8.5",440,5.23,1.59,25,24.77,0.45,56.59,53.86,0,5.23,1.59,25,24.77,0,0,0,0
-64.625,67.875,"SSP5-8.5",339,20.65,9.44,14.75,54.87,0,0,57.23,0,20.65,9.44,14.75,54.87,0,0,0,0
-64.625,68.125,"SSP5-8.5",317,25.24,4.1,37.54,50.47,0,0,0,0,25.24,4.1,27.76,50.47,0,0,9.78,0
-64.625,68.375,"SSP5-8.5",317,21.45,1.26,36.59,47.63,0,44.16,0,0,21.45,1.26,27.44,47.63,0,0,9.15,0
-64.625,68.625,"SSP5-8.5",224,18.3,4.46,46.88,33.93,0,0,0,0,18.3,4.46,38.84,33.93,0,0,8.04,0
-64.625,68.875,"SSP5-8.5",224,24.55,1.34,55.36,32.59,0,0,0,0,24.55,1.34,41.52,32.59,0,0,13.84,0
-64.625,69.125,"SSP5-8.5",173,22.54,0,57.23,27.75,0,76.88,0,0,22.54,0,43.93,27.75,0,0,13.29,0
-64.625,69.375,"SSP5-8.5",173,13.29,0,53.18,28.9,0,78.03,0,0,13.29,0,43.35,28.9,0,0,9.83,0
-64.625,69.625,"SSP5-8.5",46,8.7,0,41.3,36.96,0,73.91,0,0,8.7,0,34.78,36.96,0,0,6.52,0
-64.625,69.875,"SSP5-8.5",46,8.7,0,41.3,36.96,0,73.91,0,0,8.7,0,34.78,36.96,0,0,6.52,0
-64.625,70.125,"SSP5-8.5",23,0,0,21.74,43.48,0,69.57,60.87,0,0,0,21.74,43.48,0,0,0,0
-64.625,70.375,"SSP5-8.5",23,0,0,21.74,43.48,0,69.57,43.48,0,0,0,21.74,43.48,0,0,0,0
-64.625,70.625,"SSP5-8.5",18,11.11,0,33.33,38.89,0,66.67,0,0,11.11,0,33.33,38.89,0,0,0,0
-64.625,70.875,"SSP5-8.5",18,0,0,27.78,38.89,0,66.67,0,0,0,0,27.78,38.89,0,0,0,0
-64.625,71.125,"SSP5-8.5",18,5.56,0,33.33,38.89,0,66.67,0,0,5.56,0,33.33,38.89,0,0,0,0
-64.625,71.375,"SSP5-8.5",18,11.11,0,38.89,38.89,0,61.11,0,0,11.11,0,33.33,38.89,0,0,5.56,0
-64.625,71.625,"SSP5-8.5",17,11.76,0,35.29,41.18,0,58.82,0,0,11.76,0,35.29,41.18,0,0,0,0
-64.625,71.875,"SSP5-8.5",17,5.88,0,29.41,41.18,0,58.82,0,0,5.88,0,29.41,41.18,0,0,0,0
-64.625,72.125,"SSP5-8.5",17,5.88,0,23.53,41.18,0,58.82,0,0,5.88,0,23.53,41.18,0,0,0,0
-64.625,72.375,"SSP5-8.5",17,0,0,23.53,41.18,0,58.82,0,0,0,0,23.53,41.18,0,0,0,0
-64.625,81.375,"SSP5-8.5",143,2.1,0,16.08,12.59,10.49,76.22,52.45,0,2.1,0,16.08,12.59,0,0,0,0
-64.625,81.625,"SSP5-8.5",119,3.36,0,40.34,5.88,0,79.83,0,0,3.36,0,38.66,5.88,0,0,1.68,0
-64.625,82.875,"SSP5-8.5",69,15.94,1.45,40.58,76.81,0,0,39.13,0,15.94,1.45,40.58,76.81,0,0,0,0
-64.625,83.125,"SSP5-8.5",4,25,0,50,0,0,0,0,0,25,0,25,0,0,0,25,0
-64.625,83.375,"SSP5-8.5",4,25,0,100,0,0,75,0,0,25,0,75,0,0,0,25,0
-64.625,83.625,"SSP5-8.5",3,0,0,100,0,0,100,0,0,0,0,66.67,0,0,0,33.33,0
-64.625,83.875,"SSP5-8.5",3,0,0,33.33,0,0,100,0,0,0,0,0,0,0,0,33.33,0
-64.625,84.125,"SSP5-8.5",3,0,0,33.33,0,0,100,0,0,0,0,0,0,0,0,33.33,0
-64.625,84.375,"SSP5-8.5",3,0,0,100,0,0,100,0,0,0,0,66.67,0,0,0,33.33,0
-64.625,84.625,"SSP5-8.5",2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
-64.625,84.875,"SSP5-8.5",2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
-64.375,40.375,"SSP5-8.5",184,6.52,3.26,6.52,3.8,0,2.72,0,0,6.52,3.26,5.43,3.8,0,0,1.09,0
-64.375,40.625,"SSP5-8.5",182,5.49,3.3,7.14,2.75,0,4.95,0,0,5.49,3.3,4.95,2.75,0,0,2.2,0
-64.375,40.875,"SSP5-8.5",182,4.95,2.75,7.14,7.14,0,14.29,0,0,4.95,2.75,5.49,7.14,0,0,1.65,0
-64.375,41.125,"SSP5-8.5",178,5.06,3.37,6.74,7.87,0,26.4,0,0,5.06,3.37,5.06,7.87,0,0,1.69,0
-64.375,41.375,"SSP5-8.5",178,4.49,2.25,5.62,10.67,0,41.01,0,0,4.49,2.25,3.93,10.67,0,0,1.69,0
-64.375,41.625,"SSP5-8.5",176,6.25,2.27,6.25,11.36,0,38.07,0,0,6.25,2.27,2.84,11.36,0,0,3.41,0
-64.375,41.875,"SSP5-8.5",176,5.11,1.7,6.25,12.5,0,40.91,69.89,0,5.11,1.7,2.84,12.5,0,0,3.41,0
-64.375,42.125,"SSP5-8.5",154,7.79,1.3,9.09,9.74,0,39.61,0,0,7.79,1.3,3.25,9.74,0,0,5.84,0
-64.375,42.375,"SSP5-8.5",154,5.84,1.95,7.79,10.39,0,30.52,73.38,0,5.84,1.95,3.25,10.39,0,0,4.55,0
-64.375,42.625,"SSP5-8.5",895,22.01,26.37,24.25,2.35,0,0,0,0,21.79,25.81,10.5,2.35,0.22,0.56,13.74,0
-64.375,42.875,"SSP5-8.5",895,21.45,21.56,24.92,3.35,0,0,0,0,21.01,20.78,12.18,3.35,0.45,0.78,12.74,0
-64.375,43.125,"SSP5-8.5",842,20.43,19,25.77,4.16,0,0,0,0,20.07,18.17,12.35,4.16,0.36,0.83,13.42,0
-64.375,43.375,"SSP5-8.5",842,20.78,19.12,26.13,4.75,0,0,0,0,20.55,18.29,12.95,4.75,0.24,0.83,13.18,0
-64.375,43.625,"SSP5-8.5",901,21.98,20.31,27.52,5.22,0,0,0,0,21.75,19.53,13.87,5.22,0.22,0.78,13.65,0
-64.375,43.875,"SSP5-8.5",901,23.86,23.75,27.08,4.66,0,0,0,0,23.42,22.97,14.21,4.66,0.44,0.78,12.87,0
-64.375,44.125,"SSP5-8.5",1299,21.25,26.64,15.55,14.09,0,0,73.98,0,20.55,11.32,15.55,14.01,0.69,15.32,0,0.08
-64.375,46.375,"SSP5-8.5",657,34.55,36.99,30.29,15.83,0,0,0,0,34.4,36.07,30.29,15.83,0.15,0.91,0,0
-64.375,46.875,"SSP5-8.5",689,32.22,30.19,30.33,15.53,0,0,0,0,32.08,29.46,30.33,15.53,0.15,0.73,0,0
-64.375,47.125,"SSP5-8.5",744,41.13,30.78,39.11,14.52,0,0,0,0,40.32,29.84,18.95,14.52,0.81,0.94,20.16,0
-64.375,47.375,"SSP5-8.5",744,40.73,30.51,39.11,14.92,0,0,0,0,40.05,29.57,19.09,14.92,0.67,0.94,20.03,0
-64.375,47.625,"SSP5-8.5",744,39.65,27.82,38.58,16.53,0,0,0,0,39.11,27.02,18.15,16.53,0.54,0.81,20.43,0
-64.375,47.875,"SSP5-8.5",744,43.28,29.84,37.23,18.01,0,0,0,0,42.88,29.03,18.01,18.01,0.4,0.81,19.22,0
-64.375,48.125,"SSP5-8.5",703,44.81,29.59,36.98,19.06,0,0,0,0,44.24,28.73,18.35,19.06,0.57,0.85,18.63,0
-64.375,48.375,"SSP5-8.5",703,32.01,29.73,28.02,20.34,0,0,41.39,0,31.72,28.88,28.02,20.34,0.28,0.85,0,0
-64.375,49.125,"SSP5-8.5",575,31.13,6.43,49.39,22.09,0,31.65,0,0,30.96,6.43,27.48,22.09,0.17,0,21.91,0
-64.375,49.375,"SSP5-8.5",575,33.04,6.26,100,21.91,0,30.96,0,0,32.52,6.26,75.83,21.91,0.52,0,24.17,0
-64.375,49.625,"SSP5-8.5",602,31.4,6.64,100,21.76,0,0,0,0,30.56,6.48,76.91,21.76,0.83,0.17,23.09,0
-64.375,50.125,"SSP5-8.5",619,38.45,14.22,100,25.36,0,0,0,0,28.92,13.89,75.28,25.36,9.53,0.32,24.72,0
-64.375,60.375,"SSP5-8.5",462,18.83,9.52,29.22,17.53,0,0,51.52,0,18.83,9.52,29.22,17.53,0,0,0,0
-64.375,60.625,"SSP5-8.5",463,28.94,11.88,38.01,19.65,0,0,0,0,28.94,11.88,34.34,19.65,0,0,3.67,0
-64.375,60.875,"SSP5-8.5",463,15.77,1.73,37.37,25.7,0,16.2,31.97,0,15.77,1.73,32.18,25.7,0,0,5.18,0
-64.375,61.125,"SSP5-8.5",316,12.03,0,47.47,22.78,0,59.18,0,0,12.03,0,37.66,22.78,0,0,9.81,0
-64.375,61.375,"SSP5-8.5",316,13.29,2.53,46.52,22.47,0,0,0,0,13.29,2.53,36.71,22.47,0,0,9.81,0
-64.375,61.625,"SSP5-8.5",369,16.53,5.69,44.44,21.14,0,0,0,0,16.53,5.69,34.42,21.14,0,0,10.03,0
-64.375,61.875,"SSP5-8.5",369,14.36,1.08,46.34,21.41,0,49.86,0,0,14.36,1.08,35.77,21.41,0,0,10.57,0
-64.375,62.125,"SSP5-8.5",448,22.54,3.35,45.98,26.79,0,0,0,0,22.54,3.35,36.83,26.79,0,0,9.15,0
-64.375,62.375,"SSP5-8.5",448,35.71,9.82,41.96,31.25,0,0,0,0,35.71,9.82,32.81,31.25,0,0,9.15,0
-64.375,62.625,"SSP5-8.5",407,40.79,9.34,40.54,32.19,0,0,0,0,40.54,9.34,30.71,32.19,0.25,0,9.83,0
-64.375,62.875,"SSP5-8.5",407,39.07,6.63,44.47,38.57,0,0,0,0,38.82,6.63,34.89,38.57,0.25,0,9.58,0
-64.375,63.125,"SSP5-8.5",420,46.67,9.05,44.05,44.29,0,0,0,0,46.43,9.05,34.52,44.29,0.24,0,9.52,0
-64.375,63.375,"SSP5-8.5",420,44.05,7.38,44.52,44.29,0,0,0,0,43.81,7.38,34.05,44.29,0.24,0,10.48,0
-64.375,63.875,"SSP5-8.5",405,42.72,9.38,45.68,39.75,0,0,0,0,42.47,9.38,34.81,39.75,0.25,0,10.86,0
-64.375,64.125,"SSP5-8.5",379,38.26,10.03,41.42,34.04,0,0,0,0,37.99,10.03,30.61,34.04,0.26,0,10.82,0
-64.375,64.375,"SSP5-8.5",379,24.54,6.07,38.79,30.34,0,0,0,0,24.54,6.07,29.02,30.34,0,0,9.76,0
-64.375,64.625,"SSP5-8.5",319,14.42,0.94,47.96,22.26,0,48.9,0,0,14.42,0.94,37.3,22.26,0,0,10.66,0
-64.375,64.875,"SSP5-8.5",319,14.42,0.94,49.22,16.61,0,64.89,0,0,14.42,0.94,37.3,16.61,0,0,11.91,0
-64.375,65.125,"SSP5-8.5",426,5.63,1.64,25.12,22.77,0,56.34,54.23,0,5.63,1.64,25.12,22.77,0,0,0,0
-64.375,67.875,"SSP5-8.5",338,28.11,5.62,38.46,54.14,0,0,0,0,28.11,5.62,29.29,54.14,0,0,9.17,0
-64.375,68.125,"SSP5-8.5",248,16.94,4.44,46.77,39.92,0,0,0,0,16.94,4.44,35.89,39.92,0,0,10.89,0
-64.375,68.375,"SSP5-8.5",248,14.52,0.81,46.77,39.52,0,59.27,0,0,14.52,0.81,38.31,39.52,0,0,8.47,0
-64.375,68.625,"SSP5-8.5",222,19.37,0,54.5,36.04,0,64.86,0,0,19.37,0,42.34,36.04,0,0,12.16,0
-64.375,68.875,"SSP5-8.5",222,26.13,4.95,56.31,35.14,0,0,0,0,26.13,4.95,42.34,35.14,0,0,13.96,0
-64.375,69.125,"SSP5-8.5",183,20.22,0,55.74,32.79,0,77.05,0,0,20.22,0,43.17,32.79,0,0,12.57,0
-64.375,69.375,"SSP5-8.5",183,14.75,0,54.1,34.43,0,77.05,0,0,14.75,0,43.72,34.43,0,0,10.38,0
-64.375,69.625,"SSP5-8.5",21,0,0,23.81,38.1,0,66.67,66.67,0,0,0,23.81,38.1,0,0,0,0
-64.375,69.875,"SSP5-8.5",21,0,0,23.81,38.1,0,66.67,61.9,0,0,0,23.81,38.1,0,0,0,0
-64.375,70.125,"SSP5-8.5",19,0,0,21.05,36.84,0,63.16,47.37,0,0,0,21.05,36.84,0,0,0,0
-64.375,70.375,"SSP5-8.5",19,0,0,26.32,36.84,0,63.16,0,0,0,0,26.32,36.84,0,0,0,0
-64.375,70.625,"SSP5-8.5",18,0,0,27.78,38.89,0,66.67,0,0,0,0,27.78,38.89,0,0,0,0
-64.375,70.875,"SSP5-8.5",18,0,0,27.78,38.89,0,66.67,0,0,0,0,27.78,38.89,0,0,0,0
-64.375,71.125,"SSP5-8.5",18,11.11,0,33.33,38.89,0,66.67,0,0,11.11,0,33.33,38.89,0,0,0,0
-64.375,71.375,"SSP5-8.5",18,11.11,0,33.33,38.89,0,61.11,0,0,11.11,0,33.33,38.89,0,0,0,0
-64.375,71.625,"SSP5-8.5",17,11.76,0,29.41,41.18,0,58.82,0,0,11.76,0,29.41,41.18,0,0,0,0
-64.375,71.875,"SSP5-8.5",17,5.88,0,29.41,41.18,0,58.82,0,0,5.88,0,29.41,41.18,0,0,0,0
-64.375,72.125,"SSP5-8.5",17,5.88,0,23.53,35.29,0,58.82,0,0,5.88,0,23.53,35.29,0,0,0,0
-64.375,72.375,"SSP5-8.5",17,0,0,23.53,35.29,0,58.82,0,0,0,0,23.53,35.29,0,0,0,0
-64.375,81.375,"SSP5-8.5",140,2.86,0,30.71,12.14,0,76.43,47.14,0,2.86,0,30.71,12.14,0,0,0,0
-64.375,81.625,"SSP5-8.5",116,1.72,0,25.86,6.03,3.45,79.31,46.55,0,1.72,0,25.86,6.03,0,0,0,0
-64.375,82.875,"SSP5-8.5",67,7.46,0,50.75,76.12,0,0,0,0,7.46,0,50.75,76.12,0,0,0,0
-64.375,83.125,"SSP5-8.5",5,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0
-64.375,83.375,"SSP5-8.5",5,0,0,40,0,0,60,0,0,0,0,20,0,0,0,20,0
-64.375,83.625,"SSP5-8.5",3,0,0,100,0,0,100,0,0,0,0,66.67,0,0,0,33.33,0
-64.375,83.875,"SSP5-8.5",3,0,0,33.33,0,0,100,0,0,0,0,0,0,0,0,33.33,0
-64.375,84.125,"SSP5-8.5",3,0,0,33.33,0,0,100,0,0,0,0,0,0,0,0,33.33,0
-64.375,84.375,"SSP5-8.5",3,33.33,0,100,0,0,100,0,0,33.33,0,66.67,0,0,0,33.33,0
-64.375,84.625,"SSP5-8.5",1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
-64.375,84.875,"SSP5-8.5",1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
-64.125,40.375,"SSP5-8.5",184,6.52,3.26,7.07,3.8,0,3.26,0,0,6.52,3.26,5.98,3.8,0,0,1.09,0
-64.125,40.625,"SSP5-8.5",182,5.49,3.85,7.14,2.75,0,1.65,0,0,5.49,3.85,4.95,2.75,0,0,2.2,0
-64.125,40.875,"SSP5-8.5",182,4.4,2.75,7.14,5.49,0,7.14,0,0,4.4,2.75,6.04,5.49,0,0,1.1,0
-64.125,41.125,"SSP5-8.5",178,5.06,3.37,6.74,7.3,0,8.99,0,0,5.06,3.37,5.06,7.3,0,0,1.69,0
-64.125,41.375,"SSP5-8.5",178,4.49,3.37,6.18,8.99,0,32.02,0,0,4.49,3.37,4.49,8.99,0,0,1.69,0
-64.125,41.625,"SSP5-8.5",176,5.68,1.7,6.82,11.36,0,43.75,0,0,5.68,1.7,3.41,11.36,0,0,3.41,0
-64.125,41.875,"SSP5-8.5",176,5.11,1.7,6.25,13.07,0.57,50.57,68.18,0,5.11,1.7,2.84,13.07,0,0,3.41,0
-64.125,42.125,"SSP5-8.5",154,7.79,1.3,9.74,9.74,0,40.91,0,0,7.79,1.3,3.9,9.74,0,0,5.84,0
-64.125,42.375,"SSP5-8.5",154,5.84,1.3,7.79,9.74,0,37.66,70.13,0,5.84,1.3,3.25,9.74,0,0,4.55,0
-64.125,42.625,"SSP5-8.5",895,18.66,9.39,24.25,2.57,0,13.18,0,0,18.66,9.16,10.17,2.57,0,0.22,14.08,0
-64.125,42.875,"SSP5-8.5",895,21.34,20.89,24.8,3.91,0,0,0,0,21.01,20.11,11.73,3.91,0.34,0.78,13.07,0
-64.125,43.125,"SSP5-8.5",842,20.78,19.71,24.94,3.92,0,0,0,0,20.55,18.88,12.23,3.92,0.24,0.83,12.71,0
-64.125,43.375,"SSP5-8.5",842,20.07,17.81,100,4.63,0,0,0,0,19.83,17.46,83.73,4.63,0.24,0.36,16.27,0
-64.125,43.625,"SSP5-8.5",901,19.98,18.65,30.52,4.88,0,0,0,0,19.76,18.42,14.76,4.88,0.22,0.22,15.76,0
-64.125,43.875,"SSP5-8.5",901,20.53,19.64,27.52,5.11,0,0,0,0,20.31,19.31,13.54,5.11,0.22,0.33,13.98,0
-64.125,44.125,"SSP5-8.5",1299,26.94,19.94,22.86,15.01,0,0,0,0,26.64,19.01,13.09,14.93,0.31,0.92,9.78,0.08
-64.125,44.375,"SSP5-8.5",1299,31.87,26.79,22.25,14.93,0,0,0,0,31.18,11.47,12.78,14.86,0.69,15.32,9.47,0.08
-64.125,46.375,"SSP5-8.5",657,85.69,35.92,100,16.74,0,0,0,0,63.77,35.01,53.58,16.74,21.92,0.91,46.42,0
-64.125,47.125,"SSP5-8.5",744,46.24,29.97,100,15.05,0,0,0,0,34.54,29.03,73.79,15.05,11.69,0.94,26.21,0
-64.125,47.375,"SSP5-8.5",744,39.65,27.42,58.2,15.99,0,0,0,0,38.84,26.61,35.48,15.99,0.81,0.81,22.72,0
-64.125,47.625,"SSP5-8.5",744,37.1,26.21,40.59,16.94,0,0,0,0,36.69,25.4,20.03,16.94,0.4,0.81,20.56,0
-64.125,47.875,"SSP5-8.5",744,35.22,23.92,37.37,18.01,0,0,0,0,34.95,23.52,18.01,18.01,0.27,0.4,19.35,0
-64.125,48.125,"SSP5-8.5",703,37.41,24.89,38.41,19.77,0,0,0,0,37.13,24.04,18.63,19.77,0.28,0.85,19.77,0
-64.125,48.375,"SSP5-8.5",703,37.7,23.47,52.35,21.19,0,0,0,0,37.27,22.76,31.44,21.19,0.43,0.71,20.91,0
-64.125,48.625,"SSP5-8.5",607,29.16,25.04,37.56,19.93,0,0,0,0,28.83,24.22,37.56,19.93,0.33,0.82,0,0
-64.125,48.875,"SSP5-8.5",607,19.28,9.39,36.24,20.59,0,0,0,0,19.28,9.23,36.24,20.59,0,0.16,0,0
-64.125,49.125,"SSP5-8.5",575,35.3,6.78,100,20.87,0,29.57,0,0,32.52,6.78,74.78,20.87,2.78,0,25.22,0
-64.125,49.375,"SSP5-8.5",575,34.43,6.61,100,21.91,0,29.74,0,0,32.87,6.61,75.13,21.91,1.57,0,24.87,0
-64.125,49.625,"SSP5-8.5",602,9.3,5.81,27.24,21.1,0,27.08,0,0,9.3,5.81,27.24,21.1,0,0,0,0
-64.125,50.125,"SSP5-8.5",619,49.43,13.57,100,26.33,0,0,0,0,37.8,13.25,69.31,26.33,11.63,0.32,30.69,0
-64.125,59.875,"SSP5-8.5",457,16.85,9.19,30.85,16.19,0,0,50.98,0,16.85,9.19,30.85,16.19,0,0,0,0
-64.125,60.125,"SSP5-8.5",462,23.38,9.52,41.34,13.64,0,0,0,0,23.38,9.52,35.06,13.64,0,0,6.28,0
-64.125,60.375,"SSP5-8.5",462,10.17,1.52,39.39,15.8,0,34.2,0,0,10.17,1.52,34.85,15.8,0,0,4.55,0
-64.125,60.625,"SSP5-8.5",463,10.8,1.73,36.5,17.93,0,35.85,37.58,0,10.8,1.73,32.18,17.93,0,0,4.32,0
-64.125,60.875,"SSP5-8.5",463,14.69,1.73,38.01,23.97,0,38.23,0,0,14.69,1.73,30.89,23.97,0,0,7.13,0
-64.125,61.125,"SSP5-8.5",316,11.71,0,46.52,21.52,0,58.23,0,0,11.71,0,37.97,21.52,0,0,8.54,0
-64.125,61.375,"SSP5-8.5",316,11.08,0,46.52,21.84,0,64.24,0,0,11.08,0,36.71,21.84,0,0,9.81,0
-64.125,61.625,"SSP5-8.5",369,11.38,1.08,44.44,21.14,0,55.01,0,0,11.38,1.08,34.42,21.14,0,0,10.03,0
-64.125,61.875,"SSP5-8.5",369,12.74,1.08,45.26,22.49,0,54.2,0,0,12.74,1.08,34.69,22.49,0,0,10.57,0
-64.125,62.125,"SSP5-8.5",448,16.52,2.01,39.29,27.23,0,0,0,0,16.52,2.01,30.13,27.23,0,0,9.15,0
-64.125,62.375,"SSP5-8.5",448,19.64,1.56,43.53,32.59,0,0,0,0,19.64,1.56,34.38,32.59,0,0,9.15,0
-64.125,62.625,"SSP5-8.5",407,29.73,5.65,38.57,32.92,0,0,0,0,29.73,5.65,28.99,32.92,0,0,9.58,0
-64.125,62.875,"SSP5-8.5",407,31.2,4.91,38.57,39.8,0,0,0,0,31.2,4.91,28.99,39.8,0,0,9.58,0
-64.125,63.125,"SSP5-8.5",420,38.57,7.86,40.95,45.95,0,0,0,0,38.57,7.86,31.43,45.95,0,0,9.52,0
-64.125,63.875,"SSP5-8.5",405,42.47,11.11,41.98,38.52,0,0,0,0,42.47,11.11,31.6,38.52,0,0,10.37,0
-64.125,64.125,"SSP5-8.5",379,23.22,4.49,38.79,32.98,0,0,0,0,23.22,4.49,29.02,32.98,0,0,9.76,0
-64.125,64.375,"SSP5-8.5",379,20.32,3.69,38.79,30.61,0,0,0,0,20.32,3.69,29.02,30.61,0,0,9.76,0
-64.125,64.625,"SSP5-8.5",319,14.11,0.94,48.28,22.26,0,61.44,0,0,14.11,0.94,37.62,22.26,0,0,10.66,0
-64.125,64.875,"SSP5-8.5",319,15.36,0.94,50.16,17.24,0,64.26,0,0,15.36,0.94,38.24,17.24,0,0,11.91,0
-64.125,67.625,"SSP5-8.5",338,27.22,4.14,38.76,54.14,0,0,0,0,27.22,4.14,29.29,54.14,0,0,9.47,0
-64.125,67.875,"SSP5-8.5",338,22.49,1.18,38.17,52.07,0,25.15,0,0,22.49,1.18,29.29,52.07,0,0,8.88,0
-64.125,68.125,"SSP5-8.5",248,14.92,0.81,46.77,37.9,0,58.87,0,0,14.92,0.81,35.89,37.9,0,0,10.89,0
-64.125,68.375,"SSP5-8.5",248,18.15,0.81,51.21,39.52,0,59.27,0,0,18.15,0.81,39.11,39.52,0,0,12.1,0
-64.125,68.625,"SSP5-8.5",222,16.22,0,52.7,36.94,0,68.02,0,0,16.22,0,40.54,36.94,0,0,12.16,0
-64.125,68.875,"SSP5-8.5",222,16.22,0,52.25,35.14,0,64.41,0,0,16.22,0,40.09,35.14,0,0,12.16,0
-64.125,69.125,"SSP5-8.5",183,14.75,0,54.1,31.69,0,75.96,0,0,14.75,0,43.72,31.69,0,0,10.38,0
-64.125,69.375,"SSP5-8.5",183,14.75,0,54.1,35.52,0,77.6,0,0,14.75,0,42.08,35.52,0,0,12.02,0
-64.125,69.625,"SSP5-8.5",21,0,0,23.81,38.1,0,66.67,57.14,0,0,0,23.81,38.1,0,0,0,0
-64.125,69.875,"SSP5-8.5",21,0,0,23.81,38.1,0,66.67,47.62,0,0,0,23.81,38.1,0,0,0,0
-64.125,70.125,"SSP5-8.5",19,0,0,26.32,36.84,0,63.16,0,0,0,0,26.32,36.84,0,0,0,0
-64.125,70.375,"SSP5-8.5",19,26.32,0,100,36.84,0,63.16,0,0,26.32,0,89.47,36.84,0,0,10.53,0
-64.125,70.625,"SSP5-8.5",18,5.56,0,33.33,38.89,0,66.67,0,0,5.56,0,33.33,38.89,0,0,0,0
-64.125,70.875,"SSP5-8.5",18,11.11,0,33.33,38.89,0,66.67,0,0,11.11,0,33.33,38.89,0,0,0,0
-64.125,71.125,"SSP5-8.5",18,11.11,0,44.44,38.89,0,66.67,0,0,11.11,0,38.89,38.89,0,0,5.56,0
-64.125,71.375,"SSP5-8.5",18,5.56,0,33.33,33.33,0,61.11,0,0,5.56,0,33.33,33.33,0,0,0,0
-64.125,71.625,"SSP5-8.5",17,5.88,0,29.41,35.29,0,58.82,0,0,5.88,0,29.41,35.29,0,0,0,0
-64.125,71.875,"SSP5-8.5",17,5.88,0,29.41,35.29,0,58.82,0,0,5.88,0,29.41,35.29,0,0,0,0
-64.125,72.125,"SSP5-8.5",17,0,0,23.53,35.29,0,58.82,0,0,0,0,23.53,35.29,0,0,0,0
-64.125,81.375,"SSP5-8.5",140,3.57,0,35,10.71,0,76.43,20.71,0,3.57,0,33.57,10.71,0,0,1.43,0
-64.125,81.625,"SSP5-8.5",116,1.72,0,32.76,6.03,0,79.31,44.83,0,1.72,0,32.76,6.03,0,0,0,0
-64.125,82.875,"SSP5-8.5",67,4.48,0,50.75,76.12,0,0,0,0,4.48,0,50.75,76.12,0,0,0,0
-64.125,83.125,"SSP5-8.5",5,0,0,40,0,0,0,0,0,0,0,20,0,0,0,20,0
-64.125,83.375,"SSP5-8.5",5,0,0,40,0,0,60,0,0,0,0,20,0,0,0,20,0
